date,ACC_value
2020,0.501191038
2021,0.537066056
2022,0.550815156
2023,0.598648131
2024,0.628138083
2025,0.673226167
2026,0.659939611
2027,0.722803285
2028,0.770584102
2029,0.817084466
2030,0.82229397
2031,0.812160972
2032,0.79138486
2033,0.803635132
2034,0.769688817
2035,0.736677908
2036,0.78109195
2037,0.71943307
2038,0.782943848
2039,0.796510108
2040,0.747444254
2041,0.714711904
2042,0.683810245
2043,0.671718741
2044,0.660507619
2045,0.645937745
2046,0.63182755
2047,0.659959672
2048,0.592937681
2049,0.629730337
2050,0.645653455
2051,0.620311504
2052,0.600872014
2053,0.5828385
2054,0.584574046
2055,0.596238542
2056,0.540400735
2057,0.509413674
2058,0.462152146
2059,0.41683021
2060,0.375517569
2061,0.373152114
2062,0.362427609
2063,0.386864531
2064,0.387952973
2065,0.441008061
2066,0.416629029
2067,0.423805064
2068,0.466688179
2069,0.446755194
2070,0.503694053
2071,0.515400391
2072,0.555192423
2073,0.53659778
2074,0.588985703
2075,0.557487952
2076,0.521975748
2077,0.464162238
2078,0.461961282
2079,0.480114014
2080,0.492476626
2081,0.484417343
2082,0.47825753
2083,0.502344821
2084,0.489805674
2085,0.529374745
2086,0.428419048
2087,0.380504684
2088,0.347023206
2089,0.40173589
2090,0.444306057
2091,0.498188223
2092,0.481797402
2093,0.531231802
2094,0.477905606
2095,0.396322339
2096,0.368544434
2097,0.342350186
2098,0.316154218
2099,0.243332936
2100,0.264043134
2101,0.231913755
2102,0.212232389
2103,0.206749485
2104,0.188077464
2105,0.090235777
2106,0.074625608
2107,0.0379665
2108,0.067807801
2109,0.090053511
2110,0.070438059
2111,0.131136886
2112,0.200626929
2113,0.114437128
2114,0.097128096
2115,0.063221902
2116,0.051934549
2117,0.033362259
2118,0.031867443
2119,0.062851064
2120,0.112917093
2121,0.105043515
2122,0.141045775
2123,0.171179965
2124,0.222637067
2125,0.251965385
2126,0.319857442
2127,0.277448908
2128,0.271508045
2129,0.266227469
2130,0.218550968
2131,0.108206243
2132,0.081850936
2133,0.006403408
2134,0.033737683
2135,0
2136,0.045190681
2137,0.111222815
2138,0.124449761
2139,0.181150183
2140,0.147954715
2141,0.147807412
2142,0.109127321
2143,0.09848306
2144,0.092051567
2145,0.109138211
2146,0.192297111
2147,0.204915928
2148,0.189130943
2149,0.222125803
2150,0.27633754
2151,0.33645231
2152,0.36436319
2153,0.374640052
2154,0.430884234
2155,0.469195207
2156,0.460689427
2157,0.504478717
2158,0.539657912
2159,0.560037393
2160,0.575792
2161,0.638498054
2162,0.687167277
2163,0.730087075
2164,0.797588233
2165,0.805667004
2166,0.828043396
2167,0.855502621
2168,0.874537455
2169,0.87070183
2170,0.818309322
2171,0.842604672
2172,0.924818994
2173,0.894268113
2174,0.865982956
2175,0.854697896
2176,0.828169492
2177,0.774748151
2178,0.741865058
2179,0.69960784
2180,0.635085998
2181,0.610780331
2182,0.645618492
2183,0.595178186
2184,0.583801992
2185,0.543972704
2186,0.532146575
2187,0.623050663
2188,0.669811818
2189,0.715003645
2190,0.7115337
2191,0.658823084
2192,0.650449706
2193,0.695566448
2194,0.674359888
2195,0.586575541
2196,0.577904689
2197,0.581398135
2198,0.5415912
2199,0.531820443
2200,0.483882579
2201,0.462521264
2202,0.428217294
2203,0.364332812
2204,0.272704242
2205,0.295396447
2206,0.360838794
2207,0.358825262
2208,0.312166131
2209,0.346170909
2210,0.34307696
2211,0.310255196
2212,0.359506183
2213,0.416146423
2214,0.422309101
2215,0.412427724
2216,0.372092903
2217,0.267938942
2218,0.271179048
2219,0.231997437
2220,0.276139224
2221,0.319770894
2222,0.402238556
2223,0.414210842
2224,0.357459408
2225,0.417664166
2226,0.433438261
2227,0.469546557
2228,0.498655926
2229,0.507448862
2230,0.455772238
2231,0.467915327
2232,0.466611948
2233,0.473093307
2234,0.477816193
2235,0.4612603
2236,0.448285547
2237,0.460942193
2238,0.510409263
2239,0.640395232
2240,0.631369018
2241,0.754478144
2242,0.815891708
2243,0.796909605
2244,0.779966252
2245,0.819187411
2246,0.882784164
2247,0.880741975
2248,0.864255435
2249,0.874526565
2250,0.800134235
2251,0.77890303
2252,0.825481345
2253,0.775840605
2254,0.817337232
2255,0.754546351
2256,0.68606508
2257,0.622748032
2258,0.526399442
2259,0.539850495
2260,0.501597413
2261,0.458150876
2262,0.492878989
2263,0.449451366
2264,0.42168779
2265,0.396547593
2266,0.449357367
2267,0.399996332
2268,0.379192134
2269,0.434567971
2270,0.457125482
2271,0.55880566
2272,0.618975455
2273,0.530799635
2274,0.482665748
2275,0.393996433
2276,0.346432272
2277,0.352441915
2278,0.283421295
2279,0.234144516
2280,0.207123763
2281,0.224122139
2282,0.236314521
2283,0.230184514
2284,0.302544971
2285,0.305132241
2286,0.280221311
2287,0.26330547
2288,0.320776227
2289,0.337074195
2290,0.368828724
2291,0.372310706
2292,0.379525144
2293,0.363462747
2294,0.455350961
2295,0.459118379
2296,0.450315127
2297,0.416498347
2298,0.411609243
2299,0.344171707
2300,0.344226157
2301,0.369942959
2302,0.421439036
2303,0.411782339
2304,0.349923998
2305,0.308289238
2306,0.316020097
2307,0.360188824
2308,0.373469647
2309,0.329201764
2310,0.247460876
2311,0.241265527
2312,0.222744249
2313,0.230021161
2314,0.176866915
2315,0.171520999
2316,0.157407938
2317,0.16957854
2318,0.231153164
2319,0.319012596
2320,0.290845511
2321,0.284800905
2322,0.334794715
2323,0.33973655
2324,0.324201465
2325,0.355259598
2326,0.310196733
2327,0.286231527
2328,0.265940886
2329,0.219367729
2330,0.314557952
2331,0.321432502
2332,0.333076937
2333,0.257252266
2334,0.199792973
2335,0.17814049
2336,0.178338805
2337,0.142043084
2338,0.095146088
2339,0.138571419
2340,0.10008907
2341,0.165807682
2342,0.266276761
2343,0.208452934
2344,0.164695741
2345,0.217269943
2346,0.218701138
2347,0.251275294
2348,0.260702151
2349,0.283527904
2350,0.365895262
2351,0.338646389
2352,0.387398148
2353,0.350795783
2354,0.36362094
2355,0.387926034
2356,0.441304961
2357,0.49132227
2358,0.481010445
2359,0.476896835
2360,0.46709742
2361,0.430700248
2362,0.510857479
2363,0.540152554
2364,0.577063855
2365,0.53485249
2366,0.498616951
2367,0.514947017
2368,0.562669944
2369,0.509029653
2370,0.495315516
2371,0.547831255
2372,0.597872638
2373,0.573480996
2374,0.575420589
2375,0.537695965
2376,0.577674277
2377,0.628011986
2378,0.697084191
2379,0.626824387
2380,0.642168607
2381,0.624864733
2382,0.599466612
2383,0.571742584
2384,0.642822589
2385,0.651368491
2386,0.625815615
2387,0.685756716
2388,0.687603456
2389,0.657811447
2390,0.637222187
2391,0.660334522
2392,0.591547181
2393,0.629123354
2394,0.603483931
2395,0.569061888
2396,0.591281805
2397,0.588879094
2398,0.539009661
2399,0.544347554
2400,0.574403793
2401,0.619837496
2402,0.629584753
2403,0.618349558
2404,0.661549061
2405,0.63148709
2406,0.608757056
2407,0.607054753
2408,0.656706956
2409,0.65692304
2410,0.677286473
2411,0.746162655
2412,0.737332464
2413,0.769801731
2414,0.742653161
2415,0.744589888
2416,0.810098149
2417,0.802971979
2418,0.725972892
2419,0.572888916
2420,0.570426596
2421,0.533788121
2422,0.490090537
2423,0.45782761
2424,0.472071352
2425,0.504760142
2426,0.556135854
2427,0.555150009
2428,0.487245342
2429,0.517672993
2430,0.58139011
2431,0.551416407
2432,0.566603007
2433,0.51740819
2434,0.552293351
2435,0.597555104
2436,0.577206
2437,0.687050925
2438,0.698715994
2439,0.654406842
2440,0.556799007
2441,0.513950854
2442,0.486743249
2443,0.47349395
2444,0.476547777
2445,0.487026393
2446,0.521477667
2447,0.483344376
2448,0.487415573
2449,0.469782701
2450,0.417544948
2451,0.419107398
2452,0.349084884
2453,0.372027562
2454,0.444071632
2455,0.493222888
2456,0.446703036
2457,0.438163439
2458,0.440469285
2459,0.440597101
2460,0.425080358
2461,0.420496178
2462,0.499327103
2463,0.561019226
2464,0.565117935
2465,0.492983305
2466,0.524127986
2467,0.531986088
2468,0.476911164
2469,0.476797104
2470,0.494561803
2471,0.532671021
2472,0.537976817
2473,0.533284882
2474,0.605108856
2475,0.658936571
2476,0.670947833
2477,0.681253926
2478,0.60429668
2479,0.643168208
2480,0.709338475
2481,0.770570346
2482,0.754201305
2483,0.788731676
2484,0.762588439
2485,0.671871776
2486,0.648097434
2487,0.570689679
2488,0.492531077
2489,0.425946411
2490,0.408661452
2491,0.4188724
2492,0.478196775
2493,0.564146419
2494,0.635918808
2495,0.655758367
2496,0.560820911
2497,0.566632239
2498,0.570777373
2499,0.603031703
2500,0.587948846
2501,0.538370008
2502,0.661186247
2503,0.743742749
2504,0.733053208
2505,0.678591571
2506,0.684437289
2507,0.673291508
2508,0.704516432
2509,0.775157964
2510,0.76160546
2511,0.779115674
2512,0.735812428
2513,0.830380192
2514,0.919380224
2515,0.918819668
2516,0.863534392
2517,0.96006353
2518,0.964094031
2519,0.988565916
2520,1
2521,0.974952083
2522,0.935600242
2523,0.846757257
2524,0.774931564
2525,0.813471229
2526,0.82853116
2527,0.798135606
2528,0.808731149
2529,0.72209084
2530,0.671652253
2531,0.678522791
2532,0.631559882
2533,0.574115491
2534,0.598556998
2535,0.572439554
2536,0.617784989
2537,0.679038067
2538,0.711835758
2539,0.662972231
2540,0.593129118
2541,0.553317598
2542,0.531795224
2543,0.47008476
2544,0.424390839
2545,0.387141943
2546,0.313006965
2547,0.2500235
2548,0.212273657
2549,0.202718984
2550,0.19425963
2551,0.147939813
2552,0.067477085
2553,0.02102372
2554,0.111601677
2555,0.118137486
2556,0.162552101
2557,0.206827436
2558,0.265407269
2559,0.311610733
2560,0.316398387
2561,0.321556879
2562,0.305205606
2563,0.356791097
2564,0.418840875
2565,0.463432025
2566,0.446868108
2567,0.383906996
2568,0.397046248
2569,0.4741422
2570,0.513206312
2571,0.531923613
2572,0.533660305
2573,0.519810901
2574,0.526794926
2575,0.576961832
2576,0.648956036
2577,0.678885605
2578,0.706293819
2579,0.748548744
2580,0.729847492
2581,0.735759124
2582,0.724125005
2583,0.721749233
2584,0.678220733
2585,0.666388299
2586,0.668193198
2587,0.683925452
2588,0.671145575
2589,0.70331221
2590,0.661669426
2591,0.592923925
2592,0.524510287
2593,0.464621917
2594,0.525558034
2595,0.474361723
2596,0.474386942
2597,0.468475883
2598,0.405813391
2599,0.302296217
2600,0.311772366
2601,0.333468409
2602,0.340507458
2603,0.380124675
2604,0.402343446
2605,0.421091124
2606,0.454832246
2607,0.439702389
2608,0.4050058
2609,0.331418769
2610,0.363331492
2611,0.35850257
2612,0.357783247
2613,0.386062099
2614,0.354998808
2615,0.329421859
2616,0.317764814
2617,0.349487246
2618,0.313987652
2619,0.324434744
2620,0.345251551
2621,0.342465965
2622,0.324533902
2623,0.349154237
2624,0.355928483
2625,0.430371251
2626,0.503285959
2627,0.562385653
2628,0.604009524
2629,0.647600499
2630,0.642043657
2631,0.634405077
2632,0.702130342
2633,0.773753135
2634,0.754780202
2635,0.726734629
2636,0.780030447
2637,0.739347141
2638,0.642506775
2639,0.569560542
2640,0.571435941
2641,0.596743501
2642,0.576498141
2643,0.61481943
2644,0.562438385
2645,0.583868479
2646,0.608520911
2647,0.573413936
2648,0.589208664
2649,0.602989862
2650,0.634210774
2651,0.618553032
2652,0.62366567
2653,0.546876934
2654,0.57638752
2655,0.648635636
2656,0.616460403
2657,0.607450811
2658,0.605703802
2659,0.608258401
2660,0.59426456
2661,0.614859551
2662,0.605530132
2663,0.627779854
2664,0.665288394
2665,0.674422364
2666,0.654165539
2667,0.656267338
2668,0.683160275
2669,0.728988317
2670,0.728323444
2671,0.751737265
2672,0.680167777
2673,0.663789566
2674,0.64646907
2675,0.664091051
2676,0.736336875
2677,0.741205345
2678,0.835629244
2679,0.874568406
2680,0.809919894
2681,0.819392032
2682,0.7991375
2683,0.74377542
2684,0.785295547
2685,0.730219477
2686,0.709324146
2687,0.771140073
2688,0.744331964
2689,0.694001706
2690,0.733894042
2691,0.783862633
2692,0.837451911
2693,0.828352905
2694,0.813305011
2695,0.79258163
2696,0.771794628
2697,0.754424266
2698,0.812139765
2699,0.804761976
2700,0.750009744
2701,0.677861931
2702,0.69904843
2703,0.696613622
2704,0.652924636
2705,0.621174119
2706,0.569960612
2707,0.544947659
2708,0.591830898
2709,0.625803578
2710,0.672037994
2711,0.710510026
2712,0.68406817
2713,0.648445345
2714,0.621163228
2715,0.640165966
2716,0.601007855
2717,0.574658852
2718,0.534992916
2719,0.529441232
2720,0.479531678
2721,0.453813157
2722,0.425069468
2723,0.477960057
2724,0.439249015
2725,0.403138426
2726,0.41295217
2727,0.409540115
2728,0.32659214
2729,0.354280058
2730,0.382780725
2731,0.331712803
2732,0.301194592
2733,0.250209206
2734,0.316022963
2735,0.273066483
2736,0.247155378
2737,0.232985575
2738,0.171221806
2739,0.199933398
2740,0.153420997
2741,0.137814267
2742,0.168373745
2743,0.19852513
2744,0.140482927
2745,0.143559107
2746,0.153837115
2747,0.173438238
2748,0.123948241
2749,0.124277238
2750,0.146332083
2751,0.079923952
2752,0.018682911
2753,0.060897142
2754,0.055669297
2755,0.087465094
2756,0.160626264
2757,0.177931857
2758,0.120354492
2759,0.15663875
2760,0.248103968
2761,0.278691531
2762,0.34525499
2763,0.435916056
2764,0.468327434
2765,0.484818559
2766,0.533809902
2767,0.548289788
2768,0.66915669
2769,0.699670315
2770,0.686798732
2771,0.679590599
2772,0.726800543
2773,0.755113212
2774,0.721165177
2775,0.749973061
2776,0.752250249
2777,0.788696713
2778,0.734433391
2779,0.721991682
2780,0.741241454
2781,0.745719025
2782,0.748778584
2783,0.721910866
2784,0.656834772
2785,0.630726499
2786,0.667954761
2787,0.704586931
2788,0.694451068
2789,0.671609266
2790,0.650862385
2791,0.679248419
2792,0.638518114
2793,0.606452356
2794,0.598571327
2795,0.596070032
2796,0.544816977
2797,0.530953243
2798,0.46116974
2799,0.485076483
2800,0.472861175
2801,0.480750228
2802,0.514573312
2803,0.482110924
2804,0.56195406
2805,0.592789804
2806,0.586403591
2807,0.586830027
2808,0.49063963
2809,0.50973522
2810,0.459387194
2811,0.45195782
2812,0.424605203
2813,0.426556833
2814,0.376008199
2815,0.385883271
2816,0.380698987
2817,0.317330928
2818,0.396802079
2819,0.335622939
2820,0.250868346
2821,0.20048421
2822,0.181593813
2823,0.217335857
2824,0.212014013
2825,0.156825602
2826,0.170488727
2827,0.212712702
2828,0.233318011
2829,0.169113129
2830,0.162102166
2831,0.193586161
2832,0.225616956
2833,0.25495903
2834,0.310738948
2835,0.316133584
2836,0.319619578
2837,0.245527014
2838,0.230827032
2839,0.230954275
2840,0.250536483
2841,0.299414912
2842,0.36884248
2843,0.305539762
2844,0.276597757
2845,0.273425284
2846,0.338509975
2847,0.461025875
2848,0.540298138
2849,0.549289389
2850,0.485524699
2851,0.51280223
2852,0.475812978
2853,0.504536034
2854,0.588142003
2855,0.605995543
2856,0.594813652
2857,0.624144264
2858,0.712159024
2859,0.727034968
2860,0.749539748
2861,0.786323233
2862,0.778276559
2863,0.755294905
2864,0.753968027
2865,0.675318222
2866,0.586808819
2867,0.655335944
2868,0.679087933
2869,0.700091592
2870,0.649914369
2871,0.608351254
2872,0.574666303
2873,0.55984309
2874,0.538457703
2875,0.504682764
2876,0.506371884
2877,0.511964262
2878,0.509574734
2879,0.45628866
2880,0.361419411
2881,0.350242105
2882,0.273211494
2883,0.258925337
2884,0.279421745
2885,0.308859538
2886,0.30139692
2887,0.362854044
2888,0.34426284
2889,0.385050462
2890,0.45208105
2891,0.476560386
2892,0.549319194
2893,0.527372677
2894,0.490672301
2895,0.463651547
2896,0.451076864
2897,0.458208192
2898,0.434301449
2899,0.471470675
2900,0.488561331
2901,0.489170606
2902,0.446135029
2903,0.37902305
2904,0.377558039
2905,0.414910678
2906,0.431584643
2907,0.558084044
2908,0.586312458
2909,0.541440457
2910,0.495704123
2911,0.451698749
2912,0.382608775
2913,0.345042919
2914,0.274866796
2915,0.215848492
2916,0.234138784
2917,0.231689074
2918,0.21674435
2919,0.20013114
2920,0.179998693
2921,0.163312119
2922,0.165212736
2923,0.112780679
2924,0.168339355
2925,0.214743428
2926,0.169800928
2927,0.271035183
2928,0.283252211
2929,0.261397974
2930,0.25765119
2931,0.278491497
2932,0.357401519
2933,0.389968797
2934,0.453213626
2935,0.485299445
2936,0.528194597
2937,0.599307272
2938,0.656134937
2939,0.686798159
2940,0.725195106
2941,0.795796517
2942,0.843113643
2943,0.808152824
2944,0.818367211
2945,0.764656995
2946,0.744958434
2947,0.783654574
2948,0.812380495
2949,0.853882281
2950,0.866337746
2951,0.852307795
2952,0.841553486
2953,0.884064616
2954,0.864047376
2955,0.936843439
2956,0.965619225
2957,0.940404517
2958,0.891234347
2959,0.824335013
2960,0.803455158
2961,0.811995901
2962,0.796311793
2963,0.798061668
2964,0.742379188
2965,0.722279411
2966,0.754387584
2967,0.650002063
2968,0.642779029
2969,0.561455405
2970,0.536843668
2971,0.580589971
2972,0.552531788
2973,0.472046133
2974,0.423346531
2975,0.42674999
2976,0.361014756
2977,0.328841242
2978,0.286373099
2979,0.274270131
2980,0.267227643
2981,0.239930051
2982,0.228894891
2983,0.198112451
2984,0.219498411
2985,0.199694961
2986,0.174216597
2987,0.201514189
2988,0.168649438
2989,0.194863174
2990,0.272067455
2991,0.316377753
2992,0.359958984
2993,0.384547795
2994,0.363941913
2995,0.403663446
2996,0.373908119
2997,0.394389051
2998,0.493758225
2999,0.579164508
3000,0.621629785
3001,0.666425555
3002,0.678452292
3003,0.697610931
3004,0.691949772
3005,0.75064825
3006,0.797702293
3007,0.761531522
3008,0.752973011
3009,0.762256003
3010,0.772686474
3011,0.761117696
3012,0.665221334
3013,0.6879101
3014,0.71626289
3015,0.749575284
3016,0.723881983
3017,0.642972185
3018,0.640956361
3019,0.684226364
3020,0.616456391
3021,0.575308249
3022,0.539908385
3023,0.542482473
3024,0.541304044
3025,0.514799713
3026,0.556652276
3027,0.549243536
3028,0.613015677
3029,0.624250872
3030,0.575571905
3031,0.620809585
3032,0.670176925
3033,0.683612503
3034,0.636701752
3035,0.71477266
3036,0.799994383
3037,0.816695287
3038,0.7895599
3039,0.777115899
3040,0.71443048
3041,0.650120709
3042,0.579186288
3043,0.522105284
3044,0.540514795
3045,0.542417132
3046,0.537105031
3047,0.52647338
3048,0.482572322
3049,0.438473522
3050,0.401721561
3051,0.430003852
3052,0.51231332
3053,0.494897678
3054,0.459156208
3055,0.440514565
3056,0.435376707
3057,0.385590384
3058,0.395846039
3059,0.395389225
3060,0.488502295
3061,0.501851325
3062,0.508301733
3063,0.517185802
3064,0.492813075
3065,0.429271346
3066,0.390652584
3067,0.430104156
3068,0.381162105
3069,0.395146776
3070,0.384274395
3071,0.457814427
3072,0.557916107
3073,0.604143645
3074,0.593101606
3075,0.580217986
3076,0.538754029
3077,0.534166984
3078,0.557644426
3079,0.592633903
3080,0.599252821
3081,0.614932917
3082,0.602557695
3083,0.619742351
3084,0.67624847
3085,0.666663992
3086,0.711523956
3087,0.770725674
3088,0.750279132
3089,0.705426619
3090,0.681418998
3091,0.639186999
3092,0.590208839
3093,0.634908316
3094,0.641643587
3095,0.648549661
3096,0.580384778
3097,0.490465388
3098,0.409056363
3099,0.336675272
3100,0.382681567
3101,0.416032363
3102,0.405231628
3103,0.388855136
3104,0.452842788
3105,0.42977
3106,0.417425156
3107,0.380151041
3108,0.393568278
3109,0.39057234
3110,0.397663547
3111,0.414198806
3112,0.442921288
3113,0.471211604
3114,0.45777144
3115,0.355636168
3116,0.364084058
3117,0.314243857
3118,0.278886981
3119,0.264197316
3120,0.235608954
3121,0.267701078
3122,0.267863857
3123,0.228238043
3124,0.237259098
3125,0.227282002
3126,0.253459055
3127,0.277221361
3128,0.28517117
3129,0.257230486
3130,0.225322348
3131,0.247129013
3132,0.171241294
3133,0.122386937
3134,0.183760953
3135,0.183519077
3136,0.218521164
3137,0.24657992
3138,0.258886362
3139,0.228133726
3140,0.282454938
3141,0.346786489
3142,0.358528363
3143,0.406831333
3144,0.361878516
3145,0.357699565
3146,0.34413617
3147,0.388598358
3148,0.405480382
3149,0.381616052
3150,0.393450779
3151,0.387120163
3152,0.444354203
3153,0.44576419
3154,0.483241206
3155,0.459599265
3156,0.458764163
3157,0.465682274
3158,0.471106141
3159,0.50716056
3160,0.480767996
3161,0.477021212
3162,0.53452292
3163,0.579667747
3164,0.601086378
3165,0.582237249
3166,0.532647521
3167,0.547668476
3168,0.484952106
3169,0.483154085
3170,0.51532416
3171,0.543841449
3172,0.55698242
3173,0.567386525
3174,0.556577192
3175,0.512231357
3176,0.529647572
3177,0.505286308
3178,0.470925021
3179,0.425588183
3180,0.413464007
3181,0.37908266
3182,0.359454025
3183,0.347874357
3184,0.308299555
3185,0.314538464
3186,0.330514886
3187,0.28390562
3188,0.317125734
3189,0.366066065
3190,0.3718751
3191,0.434839078
3192,0.482031254
3193,0.504465534
3194,0.568308748
3195,0.604059962
3196,0.563052245
3197,0.593975111
3198,0.613998083
3199,0.583685066
3200,0.547983718
3201,0.565586211
3202,0.585252101
3203,0.493006231
3204,0.508067881
3205,0.491900022
3206,0.508666266
3207,0.511465035
3208,0.539362731
3209,0.51756925
3210,0.555365519
3211,0.525043904
3212,0.521655349
3213,0.453104151
3214,0.431055038
3215,0.403978114
3216,0.443892231
3217,0.458337154
3218,0.444236131
3219,0.415151981
3220,0.407139123
3221,0.433277201
3222,0.491967082
3223,0.479599884
3224,0.444080803
3225,0.441864944
3226,0.480381683
3227,0.431967518
3228,0.420893382
3229,0.398984694
3230,0.375097438
3231,0.351000404
3232,0.38402908
3233,0.387332234
3234,0.411299734
3235,0.374765575
3236,0.373224332
3237,0.369135368
3238,0.356168639
3239,0.330714921
3240,0.273180543
3241,0.247714788
3242,0.263957159
3243,0.217774329
3244,0.187551872
3245,0.214103775
3246,0.208292448
3247,0.307466172
3248,0.345516927
3249,0.348753021
3250,0.33254332
3251,0.31955825
3252,0.306683801
3253,0.354368899
3254,0.359372063
3255,0.326382361
3256,0.317507463
3257,0.329914782
3258,0.335487672
3259,0.393846836
3260,0.392499324
3261,0.405516491
3262,0.421957178
3263,0.417738678
3264,0.386040892
3265,0.374166044
3266,0.406265046
3267,0.416273093
3268,0.486695103
3269,0.522683035
3270,0.514739531
3271,0.495623306
3272,0.52854824
3273,0.484072297
3274,0.467710707
3275,0.467510099
3276,0.425789364
3277,0.398010886
3278,0.405983048
3279,0.375690092
3280,0.363786585
3281,0.37705308
3282,0.413614177
3283,0.47244391
3284,0.456203831
3285,0.446580378
3286,0.47082529
3287,0.520298665
3288,0.532777057
3289,0.518810154
3290,0.542703141
3291,0.535997102
3292,0.557618634
3293,0.607455396
3294,0.645174861
3295,0.633810704
3296,0.583201887
3297,0.576897064
3298,0.58887107
3299,0.544466199
3300,0.502286931
3301,0.479699615
3302,0.452472522
3303,0.463554109
3304,0.474516477
3305,0.497755483
3306,0.521008818
3307,0.52152352
3308,0.506925562
3309,0.468447798
3310,0.45320904
3311,0.370379711
3312,0.411754827
3313,0.387414197
3314,0.351607386
3315,0.332980645
3316,0.356730915
3317,0.445632935
3318,0.470542719
3319,0.455270144
3320,0.497358852
3321,0.485647356
3322,0.507414472
3323,0.514415692
3324,0.542237731
3325,0.588440049
3326,0.599177163
3327,0.601779909
3328,0.625063621
3329,0.65839321
3330,0.69939061
3331,0.715093632
3332,0.711879319
3333,0.709277719
3334,0.696139041
3335,0.728685685
3336,0.72355012
3337,0.719801616
3338,0.743930175
3339,0.753059559
3340,0.702450742
3341,0.712466814
3342,0.67999984
3343,0.651534135
3344,0.625675762
3345,0.569906161
3346,0.53654161
3347,0.555550079
3348,0.540982498
3349,0.558714527
3350,0.5488641
3351,0.541850271
3352,0.526537001
3353,0.545098401
3354,0.543210966
3355,0.519057188
3356,0.484099809
3357,0.465273033
3358,0.449584913
3359,0.484684438
3360,0.51840034
3361,0.509645233
3362,0.456069138
3363,0.432573354
3364,0.45556991
3365,0.486576458
3366,0.475937355
3367,0.443421089
3368,0.483056647
3369,0.515469744
3370,0.467799548
3371,0.423259983
3372,0.444625883
3373,0.370315516
3374,0.32741234
3375,0.326870125
3376,0.384410809
3377,0.402233398
3378,0.412015618
3379,0.420045097
3380,0.437719236
3381,0.489731162
3382,0.495659989
3383,0.496823515
3384,0.515553999
3385,0.518972933
3386,0.534263276
3387,0.569206326
3388,0.517270057
3389,0.524484495
3390,0.519107054
3391,0.481058591
3392,0.436477186
3393,0.444373117
3394,0.475319483
3395,0.509249749
3396,0.53824907
3397,0.578092115
3398,0.521748201
3399,0.563023587
3400,0.541798113
3401,0.569220082
3402,0.58037618
3403,0.618457886
3404,0.667050879
3405,0.660443424
3406,0.663470312
3407,0.663998771
3408,0.620986693
3409,0.576445983
3410,0.590255265
3411,0.585695158
3412,0.562377056
3413,0.563703935
3414,0.547184151
3415,0.578423978
3416,0.536009139
3417,0.425883363
3418,0.375333009
3419,0.391903231
3420,0.381605162
3421,0.354992503
3422,0.430308203
3423,0.45916194
3424,0.43544778
3425,0.417637801
3426,0.404277307
3427,0.371863064
3428,0.380548245
3429,0.399976844
3430,0.436697281
3431,0.433324201
3432,0.448176072
3433,0.438705654
3434,0.410950676
3435,0.451272887
3436,0.454606419
3437,0.470798924
3438,0.505076529
3439,0.512830315
3440,0.524533214
3441,0.567672534
3442,0.553801923
3443,0.50479969
3444,0.560487902
3445,0.560980824
3446,0.524626067
3447,0.498913278
3448,0.493704347
3449,0.487960653
3450,0.480409194
3451,0.438232792
3452,0.430925502
3453,0.435707997
3454,0.4356524
3455,0.475686309
3456,0.458299325
3457,0.459157928
3458,0.40424349
3459,0.37560469
3460,0.294790611
3461,0.262997107
3462,0.244095246
3463,0.25696511
3464,0.247866677
3465,0.214482638
3466,0.234302136
3467,0.225343556
3468,0.252121286
3469,0.223878544
3470,0.201834016
3471,0.207843659
3472,0.262513928
3473,0.312802918
3474,0.32892779
3475,0.374175214
3476,0.428445987
3477,0.398823061
3478,0.396615227
3479,0.409403128
3480,0.38462288
3481,0.365130086
3482,0.368100804
3483,0.339997341
3484,0.313889067
3485,0.263718149
3486,0.229987345
3487,0.266285359
3488,0.278122951
3489,0.256406274
3490,0.280084897
3491,0.297218541
3492,0.282176379
3493,0.302213108
3494,0.329268824
3495,0.361280704
3496,0.371148899
3497,0.370217505
3498,0.350035766
3499,0.362050466
3500,0.378256155
3501,0.429264468
3502,0.457465942
3503,0.472503519
3504,0.515705315
3505,0.514908041
3506,0.626225428
3507,0.668298087
3508,0.689630744
3509,0.731512539
3510,0.686905341
3511,0.702145245
3512,0.744663827
3513,0.716508205
3514,0.711043643
3515,0.66112893
3516,0.63473694
3517,0.671768606
3518,0.699051296
3519,0.6437643
3520,0.665185797
3521,0.649268411
3522,0.610257604
3523,0.638187398
3524,0.595411464
3525,0.575831549
3526,0.526824157
3527,0.493241229
3528,0.511942482
3529,0.477241307
3530,0.519535208
3531,0.526786328
3532,0.518022624
3533,0.539465328
3534,0.542187865
3535,0.542911201
3536,0.555555237
3537,0.522033065
3538,0.475825015
3539,0.464071105
3540,0.440157483
3541,0.363424918
3542,0.36341804
3543,0.405741745
3544,0.391050361
3545,0.405184055
3546,0.421980104
3547,0.389314815
3548,0.382725701
3549,0.380546525
3550,0.363363016
3551,0.347905308
3552,0.303186343
3553,0.274150912
3554,0.247131305
3555,0.173050778
3556,0.153239877
3557,0.137419356
3558,0.168325026
3559,0.170952418
3560,0.236475008
3561,0.268185403
3562,0.256183885
3563,0.257196669
3564,0.31602239
3565,0.336449444
3566,0.387235369
3567,0.373100529
3568,0.349182322
3569,0.311000885
3570,0.302895175
3571,0.32496091
3572,0.358358705
3573,0.365744519
3574,0.369852972
